Title,Year,Genres,Rating,Votes,Type,Popularity,Decade
Sultan,2016,"Action,Drama,Romance",7.1,58612,movie,77.9487326025812,2010
A Series of Unfortunate Events,2017,"Adventure,Comedy,Drama",7.7,71924,tvSeries,86.11191269412676,2010
Good Time,2017,"Crime,Drama,Thriller",7.3,154568,movie,87.2232426779709,2010
Hidden Figures,2016,"Biography,Drama,History",7.8,286207,movie,98.00287071296334,2010
Baahubali 2: The Conclusion,2017,"Action,Drama",8.2,132575,movie,96.7182111764437,2010
Batman: The Killing Joke,2016,"Action,Animation,Crime",6.4,65338,movie,70.95890608361648,2010
The Invisible Guest,2016,"Crime,Drama,Mystery",8.0,211225,movie,98.08543356016837,2010
The Covenant,2023,"Action,Drama,Thriller",7.5,206740,movie,91.79412933091857,2020
The Emoji Movie,2017,"Adventure,Animation,Comedy",3.5,78965,movie,39.46865998356454,2010
Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Sci-Fi",6.1,378250,movie,78.34419485306867,2010
Perfect Strangers,2016,"Comedy,Drama,Thriller",7.7,76895,movie,86.62651023082998,2010
Mission: Impossible - Fallout,2018,"Action,Adventure,Thriller",7.7,417399,movie,99.65184365935988,2010
The Curse of La Llorona,2019,"Horror,Mystery,Thriller",5.3,65418,movie,58.76932946335251,2010
Just Mercy,2019,"Biography,Crime,Drama",7.6,84126,movie,86.18453925001381,2010
Bad Boys: Ride or Die,2024,"Action,Adventure,Comedy",6.5,111625,movie,75.5488520681622,2020
Lady Bird,2017,"Comedy,Drama",7.4,361049,movie,94.69609032010244,2010
Raw,2016,"Drama,Horror",6.9,96001,movie,79.15758582073047,2010
The Good Place,2016,"Comedy,Drama,Fantasy",8.2,218253,tvSeries,100.80596379835711,2010
The Sisters Brothers,2018,"Drama,Western",6.9,75130,movie,77.46612905500614,2010
Split,2016,"Horror,Thriller",7.3,616845,movie,97.3263233071097,2010
Moonlight,2016,Drama,7.4,350247,movie,94.47131485150538,2010
Borderlands,2024,"Action,Adventure,Comedy",4.7,56650,movie,51.43984215234392,2020
The Square,2017,"Comedy,Drama",7.1,82448,movie,80.37145380103284,2010
Ambulance,2022,"Action,Crime,Drama",6.1,112243,movie,70.93337080143503,2020
Dunkirk,2017,"Action,Drama,History",7.8,801601,movie,106.0360568031722,2010
Preacher,2016,"Adventure,Comedy,Fantasy",7.9,86595,tvSeries,89.81507911368884,2010
Hush,2016,"Horror,Thriller",6.6,168443,movie,79.42672777124962,2010
"Three Billboards Outside Ebbing, Missouri",2017,"Comedy,Crime,Drama",8.1,602657,movie,107.80373827964745,2010
Mary Poppins Returns,2018,"Adventure,Comedy,Family",6.6,100456,movie,76.01533565781408,2010
Charlie's Angels,2019,"Action,Adventure,Comedy",5.0,84662,movie,56.73211068851635,2010
Godzilla vs. Kong,2021,"Action,Sci-Fi,Thriller",6.3,265274,movie,78.67766675828874,2020
Nosferatu,2024,"Fantasy,Horror,Mystery",7.1,261139,movie,88.55693759229706,2020
Get Out,2017,"Horror,Mystery,Thriller",7.8,808135,movie,106.09937834148882,2010
Sicario: Day of the Soldado,2018,"Action,Crime,Drama",7.1,189482,movie,86.27955011651845,2010
Tom Clancy's Jack Ryan,2018,"Action,Crime,Drama",8.0,191123,tvSeries,97.28537983056658,2010
Ozark,2017,"Crime,Drama,Thriller",8.4,388693,tvSeries,108.11257890662081,2010
Color Out of Space,2019,"Horror,Mystery,Sci-Fi",6.1,64229,movie,67.52828161659964,2010
Dangal,2016,"Action,Biography,Drama",8.3,240378,movie,102.8367340954931,2010
The Favourite,2018,"Biography,Comedy,Drama",7.5,257051,movie,93.4277234082735,2010
Transformers: Rise of the Beasts,2023,"Action,Adventure,Sci-Fi",6.0,129929,movie,70.64846055837137,2020
Papillon,2017,"Adventure,Biography,Crime",7.2,95085,movie,82.53019085318192,2010
Ant-Man and the Wasp,2018,"Action,Adventure,Comedy",7.0,491158,movie,91.73164803091328,2010
Isle of Dogs,2018,"Adventure,Animation,Comedy",7.8,209573,movie,95.57205376943278,2010
Morbius,2022,"Action,Adventure,Horror",5.1,170463,movie,61.43599507112701,2020
Raya and the Last Dragon,2021,"Action,Adventure,Animation",7.3,186653,movie,88.60014786666363,2020
Mother!,2017,"Drama,Horror,Mystery",6.6,266862,movie,82.46361386890946,2010
The Secret Life of Pets 2,2019,"Adventure,Animation,Comedy",6.4,77573,movie,72.05743812788775,2010
Minions: The Rise of Gru,2022,"Adventure,Animation,Comedy",6.5,104150,movie,75.09831840347927,2020
Legion,2017,"Action,Sci-Fi,Thriller",8.1,103125,tvSeries,93.50394670145954,2010
Togo,2019,"Adventure,Biography,Drama",7.9,61734,movie,87.14166188167054,2010
Peter Rabbit,2018,"Adventure,Animation,Comedy",6.6,52501,movie,71.73267747371456,2010
Annabelle: Creation,2017,"Horror,Mystery,Thriller",6.5,168770,movie,78.23589878149845,2010
Ocean's Eight,2018,"Comedy,Crime,Thriller",6.3,259931,movie,78.54948038801777,2010
"Love, Simon",2018,"Comedy,Drama,Romance",7.5,133727,movie,88.52666765515623,2010
"I, Daniel Blake",2016,Drama,7.8,68062,movie,86.79975980098152,2010
Star Trek: Discovery,2017,"Action,Adventure,Drama",7.0,145497,tvSeries,83.21537522777092,2010
The Girl in the Spider's Web,2018,"Action,Adventure,Crime",6.1,55290,movie,66.61411876992507,2010
The Ministry of Ungentlemanly Warfare,2024,"Action,Comedy,War",6.8,154592,movie,81.25010373800811,2020
The Witcher,2019,"Action,Adventure,Drama",7.9,618282,tvSeries,105.3441295500269,2010
The Salesman,2016,"Drama,Thriller",7.7,68476,movie,85.73363720378894,2010
Making a Murderer,2015,"Crime,Documentary",8.5,107845,tvSeries,98.50182746548003,2010
Operation Finale,2018,"Biography,Drama,History",6.6,53684,movie,71.8797438778168,2010
The Wailing,2016,"Drama,Horror",7.4,97415,movie,85.00184256591191,2010
Hotel Transylvania 3: Summer Vacation,2018,"Adventure,Animation,Comedy",6.3,98464,movie,72.43391155216715,2010
Lost in Space,2018,"Adventure,Drama,Family",7.3,112642,tvSeries,84.91338046648721,2010
How It Ends,2018,"Action,Drama,Horror",5.1,63134,movie,56.37037512642895,2010
Paterson,2016,"Comedy,Drama,Romance",7.3,95026,movie,83.67191246664413,2010
Mindhunter,2017,"Crime,Drama,Mystery",8.6,392044,tvSeries,110.76051247339551,2010
All the Money in the World,2017,"Biography,Crime,Drama",6.8,96072,movie,78.01540168751552,2010
Designated Survivor,2016,"Action,Drama,Mystery",7.4,114639,tvSeries,86.20662071233835,2010
Set It Up,2018,"Comedy,Romance",6.5,74830,movie,72.94933199498362,2010
Happy Death Day,2017,"Comedy,Horror,Mystery",6.6,184265,movie,80.01925943790282,2010
Your Name.,2016,"Animation,Drama,Fantasy",8.4,386444,movie,108.06383487037513,2010
A Silent Voice: The Movie,2016,"Animation,Drama",8.2,137965,movie,97.0449935320217,2010
Barry,2018,"Action,Comedy,Crime",8.3,141003,tvSeries,98.40925249955657,2010
Wind River,2017,"Crime,Drama,Mystery",7.7,312164,movie,97.41488656681635,2010
Sound of Metal,2019,"Drama,Music",7.7,183750,movie,93.33425191147815,2010
Disenchantment,2018,"Action,Adventure,Animation",7.2,79620,tvSeries,81.25214829519102,2010
Detroit,2017,"Crime,Drama,History",7.3,58792,movie,80.16685581252356,2010
Anon,2018,"Crime,Mystery,Sci-Fi",6.1,51669,movie,66.20094093177352,2010
Riverdale,2017,"Crime,Drama,Mystery",6.4,164904,tvSeries,76.88396009842575,2010
Anne with an E,2017,"Drama,Family",8.6,79636,tvSeries,97.0529051657373,2010
Official Secrets,2019,"Biography,Crime,Drama",7.3,60214,movie,80.34131918551266,2010
F9: The Fast Saga,2021,"Action,Crime,Thriller",5.2,178625,movie,62.88382835920728,2020
Fast X,2023,"Action,Adventure,Crime",5.7,144311,movie,67.71443804001713,2020
Logan Lucky,2017,"Action,Comedy,Crime",7.0,175886,movie,84.54313935817136,2010
Life,2017,"Horror,Sci-Fi,Thriller",6.6,275585,movie,82.67589917357155,2010
Hotel Mumbai,2018,"Action,Drama,History",7.6,78187,movie,85.62812590951592,2010
The Big Sick,2017,"Comedy,Drama,Romance",7.5,149799,movie,89.37787255856664,2010
Deadpool 2,2018,"Action,Adventure,Comedy",7.6,739347,movie,102.7027720881317,2010
Hostiles,2017,"Drama,Western",7.2,106552,movie,83.34999653674224,2010
Samaritan,2022,"Action,Drama,Fantasy",5.7,61046,movie,62.81048285676275,2020
Hustlers,2019,"Comedy,Crime,Drama",6.3,112492,movie,73.27301553801802,2010
Timeless,2016,"Action,Adventure,Drama",7.6,50793,tvSeries,82.34990509885219,2010
Bright,2017,"Action,Fantasy,Thriller",6.3,209126,movie,77.17936098667248,2010
Maestro,2023,"Biography,Drama,History",6.5,69083,movie,72.42991573497758,2020
The Meyerowitz Stories,2017,"Comedy,Drama",6.9,56566,movie,75.5078273011684,2010
Killers of the Flower Moon,2023,"Crime,Drama,History",7.5,303512,movie,94.67382320561286,2020
To the Bone,2017,Drama,6.7,58846,movie,73.58395024446304,2010
This Is Us,2016,"Comedy,Drama,Romance",8.7,173224,tvSeries,104.94236525266908,2010
The Good Liar,2019,"Crime,Drama,Mystery",6.7,54109,movie,73.02166392427786,2010
Pink,2016,"Crime,Drama,Thriller",8.0,51926,movie,86.8605992568388,2010
Animal Kingdom,2016,"Crime,Drama",8.2,55142,tvSeries,89.52486903288103,2010
"I, Tonya",2017,"Biography,Comedy,Drama",7.5,260122,movie,93.51679523034423,2010
The Shape of Water,2017,"Drama,Fantasy,Romance",7.3,473302,movie,95.39266927320627,2010
Santa Clarita Diet,2017,"Comedy,Horror",7.8,82778,tvSeries,88.32655731576793,2010
The Beguiled,2017,"Drama,History,Thriller",6.3,65874,movie,69.90164436441556,2010
Doctor Sleep,2019,"Drama,Fantasy,Horror",7.3,243251,movie,90.53349851056804,2010
His Dark Materials,2019,"Adventure,Drama,Fantasy",7.7,93822,tvSeries,88.15849079785104,2010
Tully,2018,"Comedy,Drama,Mystery",6.9,66079,movie,76.58038329686823,2010
Mid90s,2018,"Comedy,Drama",7.4,87135,movie,84.1765830013011,2010
Manhunt,2017,"Biography,Crime,Drama",8.1,66724,tvSeries,89.97739189691896,2010
The Chosen,2017,"Drama,History",9.1,68207,tvSeries,101.28575254853226,2010
My Hero Academia,2016,"Action,Adventure,Animation",8.2,116636,tvSeries,95.6678686754334,2010
The Ritual,2017,"Horror,Mystery,Thriller",6.4,141373,movie,75.89860522589177,2010
The Old Man,2022,"Action,Drama,Thriller",7.5,62513,tvSeries,82.82347360571619,2020
The Florida Project,2017,Drama,7.6,145571,movie,90.3519860650263,2010
Travelers,2016,"Drama,Mystery,Sci-Fi",8.0,71655,tvSeries,89.43694571593737,2010
Daddy's Home 2,2017,Comedy,6.1,92096,movie,69.72657942050694,2010
Brawl in Cell Block 99,2017,"Crime,Drama,Thriller",7.1,82645,movie,80.38839819799531,2010
The First Omen,2024,Horror,6.5,70659,movie,72.57653499547409,2020
The Punisher,2017,"Action,Crime,Drama",8.4,298455,tvSeries,105.89354535212426,2010
Fleabag,2016,"Comedy,Drama",8.7,242868,tvSeries,107.88237827423158,2010
Sorry to Bother You,2018,"Comedy,Drama,Fantasy",6.9,93762,movie,78.99475305592536,2010
The Orville,2017,"Adventure,Comedy,Sci-Fi",8.0,108254,tvSeries,92.73788477346561,2010
Under the Silver Lake,2018,"Crime,Mystery,Thriller",6.5,59770,movie,71.48868442181895,2010
Cats,2019,"Comedy,Drama,Family",2.8,58911,movie,30.75459270637135,2010
Train to Busan,2016,"Action,Horror,Thriller",7.6,302624,movie,95.91387256259581,2010
I Don't Feel at Home in This World Anymore,2017,"Comedy,Crime,Drama",6.9,67358,movie,76.7126610051217,2010
The Grand Tour,2016,"Adventure,Comedy,Sport",8.7,94141,tvSeries,99.63717575517012,2010
The Killing of a Sacred Deer,2017,"Drama,Horror,Mystery",7.0,213184,movie,85.88937645087347,2010
Cold Pursuit,2019,"Action,Comedy,Crime",6.2,84256,movie,70.31801338623542,2010
Insidious: The Last Key,2018,"Horror,Mystery,Thriller",5.7,79509,movie,64.31666536015798,2010
Call Me by Your Name,2017,"Drama,Romance",7.8,355821,movie,99.70102798027769,2010
Uncut Gems,2019,"Crime,Drama,Thriller",7.4,352329,movie,94.51517301090492,2010
You Were Never Really Here,2017,"Crime,Drama,Thriller",6.7,135065,movie,79.15052653428111,2010
Warrior,2019,"Action,Crime,Drama",8.4,52796,tvSeries,91.3432019576903,2010
Dark,2017,"Crime,Drama,Mystery",8.7,536563,tvSeries,114.77857157880308,2010
Skyscraper,2018,"Action,Adventure,Thriller",5.8,144553,movie,68.9121287075021,2010
GLOW,2017,"Comedy,Drama,Sport",8.0,54206,tvSeries,87.20437505926266,2010
Underwater,2020,"Action,Adventure,Horror",5.9,107525,movie,68.35432408014643,2020
Summer of 84,2018,"Crime,Drama,Horror",6.7,51147,movie,72.64447609484338,2010
Phantom Thread,2017,"Drama,Romance",7.4,160583,movie,88.70059004162273,2010
When We First Met,2018,"Comedy,Fantasy,Romance",6.4,56884,movie,70.07212406715256,2010
The Marvelous Mrs. Maisel,2017,"Comedy,Drama",8.6,157084,tvSeries,102.89500936865203,2010
The Mountain II,2016,"Action,Drama,War",8.2,112552,movie,95.3755990516678,2010
The Nun,2018,"Horror,Mystery,Thriller",5.4,193915,movie,65.7459460675924,2010
Spies in Disguise,2019,"Action,Adventure,Animation",6.8,62260,movie,75.06570621917007,2010
The Handmaid's Tale,2017,"Drama,Sci-Fi,Thriller",8.3,294582,tvSeries,104.52449525518561,2010
Hotel Artemis,2018,"Action,Crime,Drama",6.1,62127,movie,67.32530933184213,2010
Moonfall,2022,"Action,Adventure,Sci-Fi",5.2,111761,movie,60.445413296507105,2020
Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.0,203585,movie,85.56687220951882,2010
Veronica,2017,"Horror,Mystery",6.2,52803,movie,67.4208043748249,2010
The Laundromat,2019,"Comedy,Crime,Drama",6.3,57723,movie,69.0694892155115,2010
Slow Horses,2022,"Drama,Thriller",8.3,143674,tvSeries,98.56500762254836,2020
Pokémon: Detective Pikachu,2019,"Adventure,Comedy,Family",6.5,195445,movie,79.18972287787338,2010
Plane,2023,"Action,Adventure,Thriller",6.5,102882,movie,75.0186968661449,2020
Escape Room,2019,"Action,Adventure,Horror",6.4,158449,movie,76.62840354534394,2010
Mob Psycho 100,2016,"Action,Animation,Comedy",8.5,64954,tvSeries,94.19219415132022,2010
Possessor,2020,"Horror,Mystery,Sci-Fi",6.5,53257,movie,70.73874944715298,2020
The Professor and the Madman,2019,"Biography,Drama,History",7.2,54735,movie,78.55386219027834,2010
Superman,2025,"Action,Adventure,Sci-Fi",7.0,393331,movie,90.17684742886927,2020
Ingrid Goes West,2017,"Comedy,Drama,Horror",6.6,51300,movie,71.57994380564848,2010
Captive State,2019,"Sci-Fi,Thriller",6.0,60349,movie,66.04739793828065,2010
The Little Mermaid,2023,"Adventure,Family,Fantasy",7.2,177605,movie,87.0286842885389,2020
Reis,2017,"Biography,Drama",1.0,74549,movie,11.219211906286688,2010
The Sinner,2017,"Crime,Drama,Mystery",7.8,151294,tvSeries,93.03044589288959,2010
Greyhound,2020,"Drama,History,War",7.0,131549,movie,82.50994279337024,2020
First Reformed,2017,"Drama,Mystery,Thriller",7.1,67068,movie,78.90558239430966,2010
Sacred Games,2018,"Action,Crime,Drama",8.5,97423,tvSeries,97.63794961176777,2010
I See You,2019,"Horror,Mystery,Thriller",6.8,75246,movie,76.35392257035431,2010
The Lion King,2019,"Adventure,Animation,Drama",6.8,290331,movie,85.53568312668502,2010
The Woman in the Window,2021,"Crime,Drama,Mystery",5.7,89620,movie,64.99900259353876,2020
The First Purge,2018,"Action,Horror,Sci-Fi",5.2,77852,movie,58.565337310284825,2010
Aladdin,2019,"Adventure,Comedy,Family",6.9,312842,movie,87.30882949320241,2010
John Wick: Chapter 3 - Parabellum,2019,"Action,Crime,Drama",7.4,476415,movie,96.74793005564139,2010
Vikram Vedha,2017,"Action,Crime,Drama",8.2,55137,movie,89.52412546429538,2010
Roma,2018,Drama,7.6,177823,movie,91.87293403919726,2010
Snowpiercer,2020,"Action,Drama,Sci-Fi",6.9,74200,tvSeries,77.38018406117276,2020
Wonka,2023,"Adventure,Comedy,Family",6.9,191245,movie,83.91304319213764,2020
Angel Has Fallen,2019,"Action,Thriller",6.4,122035,movie,74.95720427403259,2010
Snow White,2025,"Adventure,Family,Fantasy",2.2,394251,movie,28.34643469082415,2020
American Animals,2018,"Biography,Crime,Drama",7.0,52503,movie,76.08037912862987,2010
1922,2017,"Crime,Drama,Horror",6.2,77981,movie,69.8381670147831,2010
Apostle,2018,"Drama,Fantasy,Horror",6.3,65639,movie,69.87912945599211,2010
Young Sheldon,2017,Comedy,7.7,144442,tvSeries,91.48087657844077,2010
Don't Breathe 2,2021,"Action,Crime,Horror",6.0,81216,movie,67.82920530644435,2020
The End of the F***ing World,2017,"Adventure,Comedy,Crime",8.0,244399,tvSeries,99.25245931694543,2010
Code 8,2019,"Action,Crime,Drama",6.1,57585,movie,66.86220611622835,2010
Deadpool & Wolverine,2024,"Action,Adventure,Comedy",7.5,558262,movie,99.24437748912756,2020
Free Guy,2021,"Action,Adventure,Comedy",7.1,483606,movie,92.93208321261527,2020
A Ghost Story,2017,"Drama,Fantasy,Mystery",6.8,86074,movie,77.26814615847547,2010
Vice,2018,"Biography,Comedy,Drama",7.2,173893,movie,86.87660721489522,2010
Brahmastra Part One: Shiva,2022,"Action,Adventure,Fantasy",5.6,115414,movie,65.2751732799909,2020
I Am Mother,2019,"Drama,Mystery,Sci-Fi",6.7,105588,movie,77.50091004980486,2010
The Post,2017,"Biography,Drama,History",7.2,171236,movie,86.7657456068961,2010
Adrift,2018,"Action,Adventure,Biography",6.6,65715,movie,73.21434442684631,2010
Atypical,2017,"Comedy,Drama",8.2,113138,tvSeries,95.41818145052001,2010
Final Space,2018,"Action,Adventure,Animation",8.2,50994,tvSeries,88.88359871335878,2010
Spider-Man: Far from Home,2019,"Action,Adventure,Comedy",7.3,631177,movie,97.49399374803686,2010
Icarus,2017,"Documentary,Sport",7.9,57870,movie,86.63103971708628,2010
The Suicide Squad,2021,"Action,Adventure,Comedy",7.2,454931,movie,93.800887474188,2020
Creed II,2018,"Action,Drama,Sport",7.1,168972,movie,85.46616692790772,2010
A Bad Moms Christmas,2017,Comedy,5.6,62242,movie,61.817197635267696,2010
Bombshell,2019,"Biography,Drama",6.8,135405,movie,80.34897385152247,2010
Downton Abbey,2019,"Drama,Romance",7.4,70749,movie,82.63501324036183,2010
Blood Red Sky,2021,"Action,Drama,Horror",6.1,60094,movie,67.12235821976655,2020
The Ballad of Buster Scruggs,2018,"Comedy,Drama,Musical",7.2,183064,movie,87.2466559017074,2010
Black Adam,2022,"Action,Adventure,Fantasy",6.1,301884,movie,76.96856851131582,2020
Terminator: Dark Fate,2019,"Action,Adventure,Sci-Fi",6.2,211008,movie,76.0098382238747,2010
Sanju,2018,"Biography,Comedy,Drama",7.6,67067,movie,84.46220023016701,2010
Sing 2,2021,"Adventure,Animation,Comedy",7.3,100128,movie,84.05369391922083,2020
Money Heist,2017,"Action,Crime,Drama",8.2,600261,tvSeries,109.10198268482833,2010
The Good Doctor,2017,Drama,8.0,128814,tvSeries,94.12899825918096,2010
Five Feet Apart,2019,"Drama,Romance",7.2,95956,movie,82.59584423075864,2010
Mirzapur,2018,"Action,Crime,Thriller",8.4,92756,tvSeries,96.07691241459635,2010
Good Girls,2018,"Comedy,Crime,Drama",7.7,67230,tvSeries,85.59223638706573,2010
Monster Hunter,2020,"Action,Adventure,Fantasy",5.2,74552,movie,58.340111166820556,2020
Dragged Across Concrete,2018,"Action,Crime,Drama",6.9,61645,movie,76.10111707588831,2010
Upgrade,2018,"Action,Sci-Fi,Thriller",7.5,231862,movie,92.65423234561595,2010
Fighting with My Family,2019,"Biography,Comedy,Drama",7.0,92846,movie,80.07088239931151,2010
Castlevania,2017,"Action,Adventure,Animation",8.3,93688,tvSeries,95.01612075129238,2010
Big Mouth,2017,"Animation,Comedy,Romance",7.8,97735,tvSeries,89.62211710441954,2010
Cold War,2018,"Drama,Music,Romance",7.5,65131,movie,83.1311692899761,2010
Castle Rock,2018,"Drama,Fantasy,Horror",7.5,57154,tvSeries,82.15128493518583,2010
X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.7,226398,movie,70.28128381069435,2010
Fear Street: Part One - 1994,2021,"Drama,Horror,Mystery",6.2,109176,movie,71.92444253509129,2020
The White Tiger,2021,"Crime,Drama",7.1,69513,movie,79.1598103573881,2020
The Boy and the Heron,2023,"Adventure,Animation,Drama",7.3,124360,movie,85.63583180846064,2020
Tron: Ares,2025,"Action,Adventure,Sci-Fi",6.2,73750,movie,69.49230490005282,2020
Kingdom,2019,"Action,Drama,Horror",8.3,62874,tvSeries,91.70577042243488,2010
Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,177685,movie,85.82314995041241,2010
A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,652871,movie,100.41851129229563,2010
Infinite,2021,"Action,Sci-Fi,Thriller",5.5,70059,movie,61.36401162743355,2020
The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.1,86907,movie,69.37282254824693,2010
Dolittle,2020,"Adventure,Comedy,Family",5.6,78507,movie,63.117281201908845,2020
Outlaw King,2018,"Action,Biography,Drama",6.9,87599,movie,78.52562154320606,2010
Everything Everywhere All at Once,2022,"Action,Adventure,Comedy",7.7,622865,movie,102.73405512269315,2020
